x-axis,1
second,Volt
-34.0000E-03,-44.8643E-03
-33.2000E-03,-19.9397E-03
-32.4000E-03,-32.0000E-03
-31.6000E-03,-19.1357E-03
-30.8000E-03,-44.0603E-03
-30.0000E-03,-19.9397E-03
-29.2000E-03,-32.0000E-03
-28.4000E-03,-32.0000E-03
-27.6000E-03,-44.0603E-03
-26.8000E-03,-44.0603E-03
-26.0000E-03,-32.0000E-03
-25.2000E-03,-32.0000E-03
-24.4000E-03,-19.1357E-03
-23.6000E-03,-32.0000E-03
-22.8000E-03,-32.0000E-03
-22.0000E-03,-19.9397E-03
-21.2000E-03,-32.0000E-03
-20.4000E-03,-44.0603E-03
-19.6000E-03,-32.0000E-03
-18.8000E-03,-19.9397E-03
-18.0000E-03,-32.0000E-03
-17.2000E-03,-32.0000E-03
-16.4000E-03,-32.0000E-03
-15.6000E-03,-32.0000E-03
-14.8000E-03,-32.0000E-03
-14.0000E-03,-44.0603E-03
-13.2000E-03,-19.9397E-03
-12.4000E-03,-19.9397E-03
-11.6000E-03,-44.8643E-03
-10.8000E-03,-32.0000E-03
-10.0000E-03,-32.0000E-03
-9.2000E-03,-32.0000E-03
-8.4000E-03,-32.0000E-03
-7.6000E-03,-32.0000E-03
-6.8000E-03,-19.9397E-03
-6.0000E-03,-32.0000E-03
-5.2000E-03,-19.1357E-03
-4.4000E-03,-32.0000E-03
-3.6000E-03,-32.0000E-03
-2.8000E-03,-32.0000E-03
-2.0000E-03,-32.0000E-03
-1.2000E-03,-44.0603E-03
-400.0E-06,-44.0603E-03
+400.0E-06,-868.1809E-03
+1.2000E-03,-83.4573E-03
+2.0000E-03,+45.1859E-03
+2.8000E-03,+6.5930E-03
+3.6000E-03,-56.9246E-03
+4.4000E-03,-56.9246E-03
+5.2000E-03,-44.8643E-03
+6.0000E-03,-32.0000E-03
+6.8000E-03,-19.1357E-03
+7.6000E-03,-32.0000E-03
+8.4000E-03,-32.0000E-03
+9.2000E-03,-32.0000E-03
+10.0000E-03,+31.5176E-03
+10.8000E-03,-57.7286E-03
+11.6000E-03,-6.2714E-03
+12.4000E-03,-19.1357E-03
+13.2000E-03,-44.0603E-03
+14.0000E-03,-44.8643E-03
+14.8000E-03,-32.0000E-03
+15.6000E-03,-32.0000E-03
+16.4000E-03,-19.1357E-03
+17.2000E-03,-44.0603E-03
+18.0000E-03,-134.9146E-03
+18.8000E-03,-186.3719E-03
+19.6000E-03,+610.4121E-03
+20.4000E-03,+803.3769E-03
+21.2000E-03,-6.2714E-03
+22.0000E-03,-121.2462E-03
+22.8000E-03,-57.7286E-03
+23.6000E-03,-44.8643E-03
+24.4000E-03,-7.0754E-03
+25.2000E-03,-7.0754E-03
+26.0000E-03,-44.0603E-03
+26.8000E-03,-69.7889E-03
+27.6000E-03,-44.0603E-03
+28.4000E-03,-32.0000E-03
+29.2000E-03,-32.0000E-03
+30.0000E-03,-44.8643E-03
+30.8000E-03,-7.0754E-03
+31.6000E-03,-44.0603E-03
+32.4000E-03,-32.0000E-03
+33.2000E-03,-19.9397E-03
+34.0000E-03,-19.1357E-03
+34.8000E-03,-32.0000E-03
+35.6000E-03,-44.8643E-03
+36.4000E-03,-44.8643E-03
+37.2000E-03,-32.0000E-03
+38.0000E-03,+58.0502E-03
+38.8000E-03,+83.7789E-03
+39.6000E-03,-661.5477E-03
+40.4000E-03,-815.9196E-03
+41.2000E-03,-32.0000E-03
+42.0000E-03,+57.2462E-03
+42.8000E-03,-6.2714E-03
+43.6000E-03,-56.9246E-03
+44.4000E-03,-32.0000E-03
+45.2000E-03,-19.9397E-03
+46.0000E-03,-32.0000E-03
+46.8000E-03,-19.1357E-03
+47.6000E-03,-19.9397E-03
+48.4000E-03,-44.0603E-03
+49.2000E-03,+5.7889E-03
+50.0000E-03,+5.7889E-03
+50.8000E-03,-57.7286E-03
+51.6000E-03,-32.0000E-03
+52.4000E-03,-19.1357E-03
+53.2000E-03,-69.7889E-03
+54.0000E-03,-19.9397E-03
+54.8000E-03,-56.9246E-03
+55.6000E-03,-7.0754E-03
+56.4000E-03,-7.0754E-03
+57.2000E-03,-32.0000E-03
+58.0000E-03,-134.1106E-03
+58.8000E-03,-160.6432E-03
+59.6000E-03,+494.6332E-03
+60.4000E-03,+713.3266E-03
+61.2000E-03,+32.3216E-03
+62.0000E-03,-95.5176E-03
+62.8000E-03,-57.7286E-03
+63.6000E-03,-44.0603E-03
+64.4000E-03,-32.0000E-03
+65.2000E-03,-44.0603E-03
+66.0000E-03,-32.0000E-03
+66.8000E-03,-44.8643E-03
+67.6000E-03,-32.0000E-03
+68.4000E-03,-19.1357E-03
+69.2000E-03,-32.0000E-03
+70.0000E-03,-19.9397E-03
+70.8000E-03,-32.0000E-03
+71.6000E-03,-32.0000E-03
+72.4000E-03,-44.0603E-03
+73.2000E-03,-19.9397E-03
+74.0000E-03,-32.0000E-03
+74.8000E-03,-32.0000E-03
+75.6000E-03,-44.8643E-03
+76.4000E-03,-44.8643E-03
+77.2000E-03,-32.0000E-03
+78.0000E-03,+45.1859E-03
+78.8000E-03,+70.9146E-03
+79.6000E-03,-622.9548E-03
+80.4000E-03,-687.2764E-03
+81.2000E-03,-70.5930E-03
+82.0000E-03,+32.3216E-03
+82.8000E-03,-19.1357E-03
+83.6000E-03,-56.9246E-03
+84.4000E-03,-32.0000E-03
+85.2000E-03,-19.9397E-03
+86.0000E-03,-32.0000E-03
+86.8000E-03,-32.0000E-03
+87.6000E-03,-32.0000E-03
+88.4000E-03,-56.9246E-03
+89.2000E-03,-32.0000E-03
+90.0000E-03,-7.0754E-03
+90.8000E-03,-57.7286E-03
+91.6000E-03,-44.8643E-03
+92.4000E-03,-19.9397E-03
+93.2000E-03,-56.9246E-03
+94.0000E-03,-56.9246E-03
+94.8000E-03,-19.9397E-03
+95.6000E-03,-32.0000E-03
+96.4000E-03,-19.1357E-03
+97.2000E-03,-19.1357E-03
+98.0000E-03,-134.9146E-03
+98.8000E-03,-109.1859E-03
+99.6000E-03,+365.9899E-03
+100.4000E-03,+546.0904E-03
+101.2000E-03,+70.9146E-03
+102.0000E-03,-121.2462E-03
+102.8000E-03,-69.7889E-03
+103.6000E-03,-19.9397E-03
+104.4000E-03,-19.1357E-03
+105.2000E-03,-32.0000E-03
+106.0000E-03,-32.0000E-03
+106.8000E-03,-56.9246E-03
+107.6000E-03,-32.0000E-03
+108.4000E-03,-32.0000E-03
+109.2000E-03,-32.0000E-03
